FlyBase,GenetID,symbol,Affymetrix IDs (note: // was used to separate Affy probes which owned by one gene),chrom,star_chrom,end_chrom,bam_testis_RPKM,wt_testis_RPKM,bam_ovary_RPKM,wt_ovary_RPKM,male_carcass_RPKM,female_carcass_RPKM
FBgn0082948,CR34645,snoRNA:Me18S-U1356b,#N/A,chr3L,20447346,20447424,0,0,0,9.06512,0,0
FBgn0082947,CR34646,snoRNA:Me18S-U1356c,#N/A,chr3L,20447596,20447674,3.88288,1.28799,0,12.9502,0,1.30362
FBgn0015543,CR32905,snoRNA:Me28S-A1322,#N/A,chr2R,7780628,7780700,19.6094,2.7877,16.8372,46.2481,7.05009,5.64308
FBgn0063377,CR32889,snoRNA:Me28S-A1666a,#N/A,chr2R,13587437,13587509,0,0,0,1.40146,0,0
FBgn0086046,CR34675,snoRNA:Me28S-A1705,#N/A,chrX,10337944,10338022,0,0,0,0,0,0
FBgn0086033,CR34662,snoRNA:Me28S-A2486,#N/A,chr2L,5437634,5437749,0,0,0,0,0,0
FBgn0065066,CR33778,snoRNA:Me28S-A2564,#N/A,chr3R,25689021,25689066,2.22281,0,4.45333,0,0,0
FBgn0086023,CR34652,snoRNA:Me28S-A2589a,#N/A,chr2R,17212723,17212828,0.964614,0,0.966289,0,0,0
FBgn0086024,CR34653,snoRNA:Me28S-A2589b,#N/A,chr2R,17215768,17215876,6.56646,0,0,0,0,2.83448
FBgn0086025,CR34654,snoRNA:Me28S-A2589c,#N/A,chr2R,17219078,17219184,0,0,0,0.956134,0,0
FBgn0082946,CR34636,snoRNA:Me28S-A2634a,#N/A,chr3L,1666892,1666964,7.00336,2.7877,1.4031,4.20437,0,0
FBgn0082945,CR34635,snoRNA:Me28S-A2634b,#N/A,chr3L,1666665,1666745,3.787,1.25619,6.32263,10.1043,0,5.08574
FBgn0082944,CR34634,snoRNA:Me28S-A2634c,#N/A,chr3L,1666437,1666522,5.94472,1.18315,1.19101,8.32726,1.19688,1.19751
FBgn0086037,CR34666,snoRNA:Me28S-A2958,#N/A,chr2L,16417750,16417884,0,0,0,0,0,0
FBgn0086081,CR34710,snoRNA:Me28S-A30,#N/A,chr3L,17996078,17996178,0,0,0,0,0,0
FBgn0086040,CR34669,snoRNA:Me28S-A3365,#N/A,chr2L,20353482,20353582,0,0,0,0,0,0
FBgn0063385,CR32888,snoRNA:Me28S-A3407a,#N/A,chr2R,13587207,13587293,10.5775,3.50866,1.17732,1.17594,2.36624,1.18375
FBgn0086080,CR34709,snoRNA:Me28S-A576,#N/A,chr3L,17559142,17559262,0,0,0,0,0,0
FBgn0086067,CR34696,snoRNA:Me28S-A771,#N/A,chr3L,830437,830511,4.08996,1.35668,0,20.4613,2.74484,2.7463
FBgn0086079,CR34708,snoRNA:Me28S-A774a,#N/A,chr3L,13017326,13017398,1.40067,0,1.4031,1.40146,0,0
FBgn0086078,CR34707,snoRNA:Me28S-A774b,#N/A,chr3L,13016680,13016752,0,1.39385,0,9.8102,0,0
FBgn0082943,CR34527,snoRNA:Me28S-A982a,#N/A,chr2R,4983742,4983818,2.65582,0,3.99065,1.32865,0,0
FBgn0082942,CR34528,snoRNA:Me28S-A982b,#N/A,chr2R,4984011,4984087,1.32791,1.32144,2.66043,5.31462,1.33677,1.33748
FBgn0082941,CR34538,snoRNA:Me28S-A992,#N/A,chr2R,10510781,10510851,2.88026,0,0,11.5275,1.44974,1.45051
FBgn0086038,CR34667,snoRNA:Me28S-C1237,#N/A,chr2L,16528823,16528922,0,0,1.02427,0,1.02931,0
FBgn0082938,CR34587,snoRNA:Me28S-C2645a,#N/A,chr2L,20647817,20647891,2.72664,0,0,5.45634,1.37242,1.37315
FBgn0082937,CR34588,snoRNA:Me28S-C2645b,#N/A,chr2L,20648051,20648125,1.36332,0,0,0,0,0
FBgn0082936,CR34589,snoRNA:Me28S-C2645c,#N/A,chr2L,20648282,20648356,0,0,0,0,0,0
FBgn0082940,CR34533,snoRNA:Me28S-C3227a,#N/A,chr2R,10509593,10509672,2.55623,0,1.28033,0,0,0
FBgn0082939,CR34534,snoRNA:Me28S-C3227b,#N/A,chr2R,10509835,10509914,1.27811,0,0,6.39415,0,0
FBgn0086069,CR34698,snoRNA:Me28S-C3351,#N/A,chr3L,3221771,3221847,2.65582,0,1.33022,18.6012,0,0
FBgn0083988,CR34152,snoRNA:Me28S-C3420a,#N/A,chr2R,8087167,8087257,0,0,4.50227,0,0,0
FBgn0083989,CR34153,snoRNA:Me28S-C3420b,#N/A,chr2R,8086688,8086778,0,0,0,0,0,0
FBgn0086032,CR34661,snoRNA:Me28S-C437,#N/A,chr2L,4085890,4086005,0,0,0.882988,0,0.88734,0
FBgn0086063,CR34692,snoRNA:Me28S-C788a,#N/A,chr3L,827312,827383,2.84025,0,0,2.84184,0,0
FBgn0086062,CR34691,snoRNA:Me28S-C788b,#N/A,chr3L,827075,827144,1.4607,0,0,2.92304,0,0
FBgn0082935,CR34562,snoRNA:Me28S-G1083a,#N/A,chr2R,20072363,20072446,4.869,0,4.87746,3.6538,0,1.22603
FBgn0082934,CR34563,snoRNA:Me28S-G1083b,#N/A,chr2R,20072610,20072692,0,1.22592,0,7.39564,1.24014,1.2408
FBgn0082933,CR34564,snoRNA:Me28S-G1083c,#N/A,chr2R,20072846,20072928,2.46383,0,0,1.23261,1.24014,0
FBgn0082932,CR34565,snoRNA:Me28S-G1083d,#N/A,chr2R,20073085,20073167,0,0,0,4.93043,0,0
FBgn0086057,CR34686,snoRNA:Me28S-G2017,#N/A,chr3R,7050030,7050122,6.59672,1.0941,3.30408,11.0007,0,0
FBgn0086028,CR34657,snoRNA:Me28S-G2173,#N/A,chr2R,18494300,18494366,0,0,0,4.58088,0,4.61132
FBgn0086026,CR34655,snoRNA:Me28S-G2596,#N/A,chr2R,17222888,17222961,100.867,22.0002,67.823,99.5413,8.34579,22.2673
FBgn0082931,CR34539,snoRNA:Me28S-G2703a,#N/A,chr2R,10511022,10511112,21.3487,3.35443,10.1301,20.2364,2.26223,2.26343
FBgn0082930,CR34540,snoRNA:Me28S-G2703b,#N/A,chr2R,10511269,10511355,2.35055,1.16955,0,5.87968,0,2.3675
FBgn0082929,CR34541,snoRNA:Me28S-G2703c,#N/A,chr2R,10511512,10511596,10.8264,3.59122,2.41004,43.3298,3.63287,2.42321
FBgn0086034,CR34663,snoRNA:Me28S-G2743,#N/A,chr2L,6745000,6745078,0,220.246,1.29654,0,1.30293,1.30362
FBgn0063381,CR32887,snoRNA:Me28S-G3081a,#N/A,chr2R,13586713,13586781,0,0,0,0,0,0
FBgn0086065,CR34694,snoRNA:Me28S-G3113a,#N/A,chr3L,827764,827843,0,0,2.56066,15.346,1.28664,1.28733
FBgn0086064,CR34693,snoRNA:Me28S-G3113b,#N/A,chr3L,827537,827620,2.4345,0,0,3.6538,0,0
FBgn0082928,CR34526,snoRNA:Me28S-G3255a,#N/A,chr2R,4983501,4983585,0,0,0,6.01802,0,1.2116
FBgn0082927,CR34529,snoRNA:Me28S-G3255b,#N/A,chr2R,4984268,4984349,1.24694,0,2.49821,6.23819,0,3.76779
FBgn0020518,CR32907,snoRNA:Me28S-G764,#N/A,chr3L,22862645,22862722,2.62177,2.609,2.62632,1.31162,0,2.64067
FBgn0086042,CR34671,snoRNA:Me28S-G980,#N/A,chrX,1376592,1376662,7.20064,1.43311,1.44263,28.8187,0,0
FBgn0086022,CR34651,snoRNA:Me28S-U1130,#N/A,chr2R,14786934,14787042,0,0,0,0,0,0
FBgn0086031,CR34660,snoRNA:Me28S-U1230,#N/A,chr2L,865366,865493,0,0,1.60042,0,0,0
FBgn0086060,CR34689,snoRNA:Me28S-U1554,#N/A,chr3R,22630234,22630348,0,0,0,0.889621,0,0
FBgn0086044,CR34673,snoRNA:Me28S-U1688,#N/A,chrX,9823922,9824039,1.73304,0,0,0,0.8723,0
FBgn0082926,CR34535,snoRNA:Me28S-U1848,#N/A,chr2R,10510075,10510154,1.27811,0,0,8.95181,0,0
FBgn0086051,CR34680,snoRNA:Me28S-U2134a,#N/A,chr3R,1451089,1451163,10.9066,0,4.09706,30.0099,1.37242,5.4926
FBgn0086050,CR34679,snoRNA:Me28S-U2134b,#N/A,chr3R,1450900,1450976,5.31164,0,0,5.31462,0,1.33748
FBgn0086049,CR34678,snoRNA:Me28S-U3344a,#N/A,chrX,20923310,20923388,0,0,0,0,0,0
FBgn0086048,CR34677,snoRNA:Me28S-U3344b,#N/A,chrX,20921925,20922005,1.26233,0,3.79358,6.31521,2.54152,0
FBgn0086066,CR34695,snoRNA:Me5.8S-G74,#N/A,chr3L,829922,829992,0,0,0,7.20467,0,0
FBgn0063375,CR32893,snoRNA:MeS28-G3277a,#N/A,chr2R,13588952,13589028,2.65582,0,1.33022,1.32865,0,0
FBgn0086076,CR34705,snoRNA:MeU2-A31,#N/A,chr3L,10144712,10144826,0,0,0,0,0,0
FBgn0065057,CR33726,snoRNA:MeU2-C28,#N/A,chrX,20922713,20922761,0,0,2.09034,4.17577,0,0
FBgn0043853,CR32863,snoRNA:MeU5-C46,#N/A,chr3R,3298629,3298944,8.08933,2.57598,4.53789,2.91379,0.977197,0.651812
FBgn0065051,CR33716,snoRNA:MeU5-U42,#N/A,chr3L,15127650,15127760,2.76349,0,2.76829,0.921679,0,0
FBgn0025882,CR32519,snoRNA:MeU6-A47,#N/A,chrX,21257872,21257962,15.7306,0,10.1301,16.8637,1.13111,2.26343
FBgn0086021,CR34650,snoRNA:MeU6-C68,#N/A,chr2R,4053455,4053553,1.03282,0,0,1.0334,0,0
FBgn0082925,CR34561,snoRNA:Or-aca1,#N/A,chr2R,18495049,18495183,16.6628,3.01485,1.51743,6.82043,0,0.762861
FBgn0082924,CR34593,snoRNA:Or-aca2,#N/A,chrX,7795095,7795236,2.16019,0,3.60657,2.88187,0,0
FBgn0082923,CR34617,snoRNA:Or-aca3,#N/A,chr3R,23749637,23749783,7.65129,0.692185,2.09034,9.0475,1.40043,0.700587
FBgn0082922,CR34543,snoRNA:Or-aca4,#N/A,chr2R,13504261,13504422,47.3375,57.7846,0.632263,0,0,0.635717
FBgn0086672,CR33637,snoRNA:Or-aca5,#N/A,chr2R,4983190,4983337,18.6536,0.687508,3.46036,8.98637,1.39096,2.08756
FBgn0086027,CR34656,snoRNA:Or-CD1,#N/A,chr2R,18084774,18084879,73.3107,2.87975,28.9887,10.6167,0,0.971568
FBgn0065071,CR33663,snoRNA:Or-CD10,#N/A,chrX,6425668,6425734,3.05221,0,7.64378,4.58088,0,1.53711
FBgn0086082,CR34711,snoRNA:Or-CD11,#N/A,chr3L,20446833,20446921,0,0,0,3.44853,0,0
FBgn0086072,CR34701,snoRNA:Or-CD11a,#N/A,chr3L,3222475,3222541,3.05221,0,0,0,0,0
FBgn0086071,CR34700,snoRNA:Or-CD11b,#N/A,chr3L,3222263,3222329,0,0,0,1.52696,0,0
FBgn0086070,CR34699,snoRNA:Or-CD11c,#N/A,chr3L,3222050,3222116,0,0,0,0,0,0
FBgn0086068,CR34697,snoRNA:Or-CD12,#N/A,chr3L,3221350,3221427,7.86532,0,2.62632,17.0511,1.31963,3.96101
FBgn0086603,CR33636,snoRNA:Or-CD2,#N/A,chr2R,4984535,4984674,35.7872,0.726794,8.0478,10.2306,2.9409,0.735616
FBgn0082919,CR34542,snoRNA:Or-CD4,#N/A,chr2R,10511758,10511835,1.31089,0,3.93948,10.493,3.9589,0
FBgn0086061,CR34690,snoRNA:Or-CD8,#N/A,chr3R,25688348,25688439,22.2281,25.4378,5.56666,30.0247,5.5941,3.35825
FBgn0082918,CR34566,snoRNA:Or-CD9a,#N/A,chr2R,20073345,20073435,4.49447,1.11814,1.12557,14.6152,0,0
FBgn0082917,CR34567,snoRNA:Or-CD9b,#N/A,chr2R,20073585,20073675,0,0,1.12557,8.99397,0,0
FBgn0083058,CR34633,snoRNA:Psi18S-1086,#N/A,chr3L,833062,833209,37.998,1.37502,0.692072,4.83882,0,0
FBgn0083057,CR34631,snoRNA:Psi18S-110,#N/A,chr3L,831870,832008,78.7097,0.732023,4.42129,2.20805,0,0
FBgn0086663,CR33625,snoRNA:Psi18S-1275,#N/A,chr3R,5604120,5604259,1.4607,10.9019,0.731619,2.92304,0.735224,0
FBgn0083055,CR34615,snoRNA:Psi18S-1295,#N/A,chr3R,16648332,16648471,5.11246,0.726794,1.46324,2.92304,0.735224,2.20685
FBgn0083054,CR34544,snoRNA:Psi18S-1347a,#N/A,chr2R,14030307,14030443,13.4342,0.742709,3.7382,3.73381,0.751324,0
FBgn0083053,CR34545,snoRNA:Psi18S-1347b,#N/A,chr2R,14030505,14030647,7.15029,0.711546,2.86508,3.57715,0,0.720183
FBgn0086600,CR33633,snoRNA:Psi18S-1347c,#N/A,chr2R,14030684,14030829,11.9057,2.09078,5.61242,2.80291,0.705009,0
FBgn0086665,CR33750,snoRNA:Psi18S-1377a,#N/A,chr3R,26033467,26033605,28.6886,2.92809,5.15817,11.0403,0.740514,1.48182
FBgn0083050,CR34628,snoRNA:Psi18S-1377b,#N/A,chr3R,26033215,26033352,33.3421,0,2.96889,17.0511,0,0.746277
FBgn0083049,CR34627,snoRNA:Psi18S-1377c,#N/A,chr3R,26033044,26033180,15.6732,0,0.747639,14.1885,2.25397,0.751724
FBgn0083048,CR34626,snoRNA:Psi18S-1377d,#N/A,chr3R,26032878,26033013,45.8617,2.99268,0.753137,23.3198,1.5137,2.27176
FBgn0083047,CR34625,snoRNA:Psi18S-1377e,#N/A,chr3R,26032698,26032834,39.5562,2.97084,4.48584,15.682,3.0053,2.25517
FBgn0083046,CR34556,snoRNA:Psi18S-1389a,#N/A,chr2R,17221439,17221597,3.85846,0.639944,0,0,0,0
FBgn0083045,CR34557,snoRNA:Psi18S-1389b,#N/A,chr2R,17221650,17221804,9.89507,0,0.660817,0,0,0
FBgn0083044,CR34637,snoRNA:Psi18S-1397,#N/A,chr3L,5755960,5756100,2.17551,0,0.72643,7.25577,0.73001,0.730399
FBgn0086659,CR33913,snoRNA:Psi18S-176,#N/A,chr2R,19727434,19727587,46.4769,0,10.6417,0,1.33677,0.668742
FBgn0026169,CR32884,snoRNA:Psi18S-1820,#N/A,chr2R,20063751,20063890,23.3712,0.726794,2.92647,21.192,0.735224,1.47123
FBgn0083042,CR34602,snoRNA:Psi18S-1854a,#N/A,chrX,17039936,17040074,15.4477,0.732023,1.47376,4.4161,0.740514,0
FBgn0083041,CR34600,snoRNA:Psi18S-1854b,#N/A,chrX,17039590,17039728,9.56287,1.46405,2.21065,4.4161,0,0
FBgn0083040,CR34598,snoRNA:Psi18S-1854c,#N/A,chrX,17039243,17039382,17.5284,2.18038,4.38971,5.11532,0,0
FBgn0083039,CR34614,snoRNA:Psi18S-301,#N/A,chr3R,16400628,16400765,2.22281,0,0,0,0,0
FBgn0083038,CR34570,snoRNA:Psi18S-525a,#N/A,chr2L,20418348,20418481,2.28916,0,0.764378,0,0,0
FBgn0083037,CR34572,snoRNA:Psi18S-525b,#N/A,chr2L,20418670,20418804,0,0,0,0,0,0
FBgn0083036,CR34573,snoRNA:Psi18S-525c,#N/A,chr2L,20418834,20418967,0.763053,0.759337,0.764378,0,0,0
FBgn0083035,CR34575,snoRNA:Psi18S-525d,#N/A,chr2L,20419145,20419281,0,0.742709,0,0.746762,0,0
FBgn0083034,CR34577,snoRNA:Psi18S-525e,#N/A,chr2L,20419456,20419585,0,0,0,0.786972,0,0
FBgn0083033,CR34579,snoRNA:Psi18S-525f,#N/A,chr2L,20419774,20419908,0.757401,0,0.758716,0,0,0
FBgn0083032,CR34580,snoRNA:Psi18S-525g,#N/A,chr2L,20419932,20420065,0,0,0,1.52696,0,0
FBgn0083031,CR34582,snoRNA:Psi18S-525h,#N/A,chr2L,20421304,20421438,0.757401,0,0.758716,1.51565,0,0
FBgn0083030,CR34584,snoRNA:Psi18S-525i,#N/A,chr2L,20421617,20421752,1.50366,0,0,0.752253,0,0
FBgn0083029,CR34586,snoRNA:Psi18S-525j,#N/A,chr2L,20421928,20422063,1.50366,0,0.753137,1.50451,0,0
FBgn0083028,CR34569,snoRNA:Psi18S-525k,#N/A,chr2L,5202383,5202522,0,0,0.731619,0,0,0.735616
FBgn0083027,CR34590,snoRNA:Psi18S-531,#N/A,chrX,657116,657267,41.0342,2.67766,24.9328,98.268,27.0872,33.1995
FBgn0083026,CR34571,snoRNA:Psi18S-640a,#N/A,chr2L,20418523,20418654,0,0,0,0,0,0
FBgn0083025,CR34574,snoRNA:Psi18S-640b,#N/A,chr2L,20418997,20419133,1.49269,0,0.747639,0.746762,0,0
FBgn0083024,CR34576,snoRNA:Psi18S-640c,#N/A,chr2L,20419303,20419430,0.798821,0,1.60042,0,0,0.80458
FBgn0083023,CR34578,snoRNA:Psi18S-640d,#N/A,chr2L,20419626,20419756,0.780527,0,0,1.56193,0,0.786154
FBgn0083022,CR34581,snoRNA:Psi18S-640e,#N/A,chr2L,20421151,20421274,0.82459,0,1.65204,0,0,0
FBgn0083021,CR34583,snoRNA:Psi18S-640f,#N/A,chr2L,20421475,20421600,0,0,0,0.811955,0,0
FBgn0083020,CR34585,snoRNA:Psi18S-640g,#N/A,chr2L,20421781,20421909,3.17051,0,0,1.58615,0.797918,0.798343
FBgn0086669,CR33765,snoRNA:Psi18S-841a,#N/A,chr2R,17214561,17214704,19.8818,0.706605,1.42259,6.39415,0,0
FBgn0083018,CR34551,snoRNA:Psi18S-841b,#N/A,chr2R,17217781,17217918,2.96374,0,0.742222,0.741351,0,0
FBgn0083017,CR34553,snoRNA:Psi18S-841c,#N/A,chr2R,17218088,17218220,0.76879,0,0.770125,0,0,0
FBgn0083016,CR34555,snoRNA:Psi18S-841d,#N/A,chr2R,17218411,17218548,10.3731,0,0,3.70675,0,0
FBgn0083015,CR34641,snoRNA:Psi18S-920,#N/A,chr3L,11816084,11816224,41.3347,0.721639,5.08501,22.4929,3.65005,2.1912
FBgn0083014,CR34630,snoRNA:Psi18S-996,#N/A,chr3L,261803,261953,8.12576,0.673849,0.678322,2.03258,0,0.682028
FBgn0083013,CR34591,snoRNA:Psi28S-1060,#N/A,chrX,6636885,6637034,29.9931,0.678341,4.77991,14.3229,2.05863,2.7463
FBgn0083012,CR34606,snoRNA:Psi28S-1135a,#N/A,chrX,17040645,17040792,8.29047,0,2.07621,5.53007,0,0
FBgn0083011,CR34605,snoRNA:Psi28S-1135b,#N/A,chrX,17040434,17040578,12.693,0.701732,1.41278,2.11668,0,0.71025
FBgn0083010,CR34604,snoRNA:Psi28S-1135c,#N/A,chrX,17040281,17040423,17.8757,0,1.43254,2.86172,0,0
FBgn0083009,CR34603,snoRNA:Psi28S-1135d,#N/A,chrX,17040107,17040248,12.2411,0,0,5.76374,0,0
FBgn0083008,CR34601,snoRNA:Psi28S-1135e,#N/A,chrX,17039763,17039913,0,0,0,0.677526,0.681665,0
FBgn0083007,CR34599,snoRNA:Psi28S-1135f,#N/A,chrX,17039417,17039567,2.70859,0,0,0.677526,0,0
FBgn0083006,CR34531,snoRNA:Psi28S-1153,#N/A,chr2R,9445044,9445191,0.690872,0,0.692072,2.76504,0,0
FBgn0083005,CR34558,snoRNA:Psi28S-1175a,#N/A,chr2R,18494590,18494725,11.2775,0,3.76568,12.7883,1.5137,1.5145
FBgn0083004,CR34559,snoRNA:Psi28S-1175b,#N/A,chr2R,18494737,18494877,10.1524,0,5.08501,8.70693,0.73001,0.730399
FBgn0083003,CR34560,snoRNA:Psi28S-1175c,#N/A,chr2R,18494890,18495025,10.5256,1.49634,0,8.27478,1.5137,0.757252
FBgn0086658,CR33661,snoRNA:Psi28S-1180,#N/A,chr2R,7478846,7478990,23.2705,0,0.70639,0,0,0.71025
FBgn0083001,CR34597,snoRNA:Psi28S-1192a,#N/A,chrX,17038468,17038607,11.6856,0,5.12133,12.4229,2.9409,0.735616
FBgn0083000,CR34596,snoRNA:Psi28S-1192b,#N/A,chrX,17038316,17038453,6.66842,0,3.71111,8.89621,3.7294,3.73139
FBgn0082999,CR34595,snoRNA:Psi28S-1192c,#N/A,chrX,17038140,17038273,7.63053,0.759337,3.05751,8.39829,0.768145,3.07422
FBgn0082998,CR34594,snoRNA:Psi28S-1192d,#N/A,chrX,17037967,17038101,2.2722,0,3.03486,6.0626,0.762455,0
FBgn0082997,CR34592,snoRNA:Psi28S-1232,#N/A,chrX,6637708,6637848,2.17551,0,5.81144,7.98135,2.19003,3.65199
FBgn0086660,CR33652,snoRNA:Psi28S-1837a,#N/A,chr3L,5757358,5757494,7.46344,0.742709,5.23348,1.49352,1.50265,2.25517
FBgn0082995,CR34639,snoRNA:Psi28S-1837b,#N/A,chr3L,5757213,5757349,6.71709,0,2.99056,5.22733,1.50265,1.50345
FBgn0082994,CR34638,snoRNA:Psi28S-1837c,#N/A,chr3L,5757046,5757184,8.82726,0.732023,2.21065,2.94407,0.740514,2.22272
FBgn0082993,CR34530,snoRNA:Psi28S-1936,#N/A,chr2R,7475688,7475836,0,0,0,0.68662,0,0
FBgn0086664,CR33776,snoRNA:Psi28S-2149,#N/A,chr3R,26032505,26032648,4.26038,0,1.42259,2.84184,0,0
FBgn0086666,CR33918,snoRNA:Psi28S-2179,#N/A,chrX,657975,658119,6.3465,0,7.0639,39.5114,2.12961,4.2615
FBgn0082990,CR34568,snoRNA:Psi28S-2263,#N/A,chr2L,5187778,5187922,0,0,0,0,0,0
FBgn0082989,CR34613,snoRNA:Psi28S-2442a,#N/A,chr3R,1424360,1424499,2.9214,0,2.92647,4.38456,0,0.735616
FBgn0082988,CR34612,snoRNA:Psi28S-2442b,#N/A,chr3R,1424145,1424288,21.3019,0.706605,4.26777,9.94645,2.1444,2.14555
FBgn0082987,CR34546,snoRNA:Psi28S-2444,#N/A,chr2R,15330632,15330761,14.9441,0,7.09107,15.7394,1.58356,3.16881
FBgn0082986,CR34616,snoRNA:Psi28S-2562,#N/A,chr3R,16648648,16648782,18.935,0,0.758716,7.57825,0.762455,3.8143
FBgn0086661,CR33686,snoRNA:Psi28S-2566,#N/A,chr3L,18889289,18889556,1.52611,0,1.14657,3.43566,1.15222,0.768554
FBgn0086670,CR33656,snoRNA:Psi28S-2622,#N/A,chr3L,1488906,1489045,40.1693,0.726794,4.38971,0.73076,0,0.735616
FBgn0082983,CR34629,snoRNA:Psi28S-2626,#N/A,chr3R,26033620,26033761,15.8414,4.29934,2.88526,2.88187,1.44974,0
FBgn0065055,CR33693,snoRNA:Psi28S-2648,#N/A,chr2L,8042189,8042350,16.4103,0,0.632263,8.84129,2.54152,0.635717
FBgn0086671,CR33646,snoRNA:Psi28S-2876,#N/A,chrX,17038864,17039003,20.4498,0,3.65809,8.03836,0,0.735616
FBgn0065064,CR33754,snoRNA:Psi28S-291,#N/A,chr3R,7049293,7049512,45.5473,0.462505,12.5705,26.9717,5.14657,6.55367
FBgn0082981,CR34525,snoRNA:Psi28S-2949,#N/A,chr2R,4982877,4983031,7.91606,0,0.660817,1.98012,0,0.664427
FBgn0082979,CR34610,snoRNA:Psi28S-3091a,#N/A,chr3R,1422419,1422553,1.5148,0,3.79358,6.0626,2.28736,5.34003
FBgn0082978,CR34609,snoRNA:Psi28S-3091b,#N/A,chr3R,1422248,1422380,4.61274,0,3.85062,8.46143,13.1566,6.19466
FBgn0086662,CR33709,snoRNA:Psi28S-3186,#N/A,chr3R,1423737,1423879,2.86011,0,2.86508,4.29258,6.4782,7.20183
FBgn0082976,CR34619,snoRNA:Psi28S-3305a,#N/A,chr3R,24427420,24427569,6.13495,0,0.682844,1.36409,0.686209,0
FBgn0082975,CR34622,snoRNA:Psi28S-3305b,#N/A,chr3R,24428062,24428211,2.72664,0,1.36569,1.36409,0.686209,1.37315
FBgn0082974,CR34624,snoRNA:Psi28S-3305c,#N/A,chr3R,24429093,24429244,22.8715,3.34708,8.08631,14.1344,0.67718,3.3877
FBgn0082973,CR34632,snoRNA:Psi28S-3308,#N/A,chr3L,832487,832639,30.0733,0.66504,0.669455,0.668669,0,0
FBgn0082972,CR34547,snoRNA:Psi28S-3316a,#N/A,chr2R,17214244,17214375,6.97153,0,0,1.5501,0,0
FBgn0082971,CR34548,snoRNA:Psi28S-3316b,#N/A,chr2R,17214387,17214527,14.5034,0,0.72643,4.35346,0,0.730399
FBgn0082970,CR34550,snoRNA:Psi28S-3316c,#N/A,chr2R,17217632,17217764,4.61274,0,0,1.53844,0,0
FBgn0082969,CR34552,snoRNA:Psi28S-3316d,#N/A,chr2R,17217939,17218070,1.54923,0,0.775959,1.5501,0,0
FBgn0082968,CR34554,snoRNA:Psi28S-3316e,#N/A,chr2R,17218241,17218372,1.54923,0.770842,0,2.32515,0,0.780199
FBgn0082967,CR34642,snoRNA:Psi28S-3327a,#N/A,chr3L,13035867,13036006,11.6856,0,0.731619,3.6538,0.735224,0
FBgn0082966,CR34643,snoRNA:Psi28S-3327b,#N/A,chr3L,13036044,13036183,21.1802,0,1.46324,4.38456,0.735224,0.735616
FBgn0086601,CR33753,snoRNA:Psi28S-3327c,#N/A,chr3L,13036471,13036610,9.49456,2.18038,2.19486,5.11532,0.735224,1.47123
FBgn0086667,CR33787,snoRNA:Psi28S-3342,#N/A,chrX,5418335,5418498,31.1735,3.10217,0.624552,0,0,0
FBgn0082963,CR34549,snoRNA:Psi28S-3378,#N/A,chr2R,17217203,17217352,27.2664,0,0,0.682043,0,0
FBgn0082962,CR34608,snoRNA:Psi28S-3385a,#N/A,chr3R,1422082,1422231,8.17993,0,4.09706,15.0049,6.86209,2.7463
FBgn0082961,CR34607,snoRNA:Psi28S-3385b,#N/A,chr3R,1421923,1422062,8.03386,0,2.92647,9.49988,6.61702,7.35616
FBgn0082960,CR34618,snoRNA:Psi28S-3405a,#N/A,chr3R,24427251,24427390,4.3821,0,2.19486,1.46152,0,1.47123
FBgn0082959,CR34620,snoRNA:Psi28S-3405b,#N/A,chr3R,24427599,24427738,15.3374,1.45359,0,4.38456,0,0.735616
FBgn0082958,CR34621,snoRNA:Psi28S-3405c,#N/A,chr3R,24427869,24428008,1.4607,0.726794,0,1.46152,0,0
FBgn0082957,CR34623,snoRNA:Psi28S-3405d,#N/A,chr3R,24428278,24428417,11.6856,10.9019,2.19486,2.92304,0.735224,0.735616
FBgn0086668,CR33751,snoRNA:Psi28S-3436a,#N/A,chrX,6636719,6636859,30.4572,0,4.35858,11.6092,1.46002,2.1912
FBgn0086602,CR33799,snoRNA:Psi28S-3436b,#N/A,chrX,6636382,6636524,6.43526,0.711546,2.14881,12.8777,0,0.720183
FBgn0082954,CR34611,snoRNA:Psi28S-3571,#N/A,chr3R,1423318,1423461,13.4912,2.11982,0.711296,2.13138,2.1444,5.00628
FBgn0082953,CR34640,snoRNA:Psi28S-612,#N/A,chr3L,9422474,9422618,3.52583,0,1.41278,8.46674,1.41974,2.13075
FBgn0063374,CR32896,snoRNA:snR38:54Eb,#N/A,chr2R,13589194,13589269,4.03615,0,0,1.34614,0,0
FBgn0063373,CR32901,snoRNA:snR38:54Ec,#N/A,chr2R,13590378,13590454,0,0,0,5.31462,0,0
FBgn0063392,CR32875,snoRNA:U14:30Ea,#N/A,chr2L,9894205,9894285,17.6727,0,1.26453,13.8935,2.54152,1.27143
FBgn0063391,CR32876,snoRNA:U14:30Eb,#N/A,chr2L,9893946,9894026,5.04934,0,1.26453,5.05217,2.54152,0
FBgn0063388,CR32892,snoRNA:U27:54Ea,#N/A,chr2R,13588734,13588802,0,0,0,7.41351,0,0
FBgn0063387,CR32900,snoRNA:U27:54Eb,#N/A,chr2R,13590142,13590213,0,0,0,5.68369,1.4296,0
FBgn0063384,CR32890,snoRNA:U29:54Eb,#N/A,chr2R,13587725,13587810,3.56683,1.18315,3.57302,0,2.39375,0
